t,shortage_gw,dr_gw,demand_r2,demand_r4,demand_r5,vre_dispatch_gw,thermal_gw,battery_discharge_gw,battery_charge_gw
2006-01-12 00:00:00,0.0,0.0,51.99,67.76,34.81,31.889,117.67099999999999,0.0,0.0
2006-01-12 01:00:00,0.0,0.0,51.04,66.27,33.07,30.658,114.722,0.0,0.0
2006-01-12 02:00:00,0.0,0.0,51.09,63.52,31.33,30.554999999999996,110.385,0.0,0.0
2006-01-12 03:00:00,0.0,0.0,51.93,62.53,30.4,30.73,109.13000000000002,0.0,0.0
2006-01-12 04:00:00,0.0,0.0,53.87,64.4,29.4,31.535,111.13500000000002,0.0,0.0
2006-01-12 05:00:00,0.0,0.0,58.86,68.67,30.18,33.981,118.72900000000001,0.0,0.0
2006-01-12 06:00:00,0.0,0.0,64.06,73.13,34.71,36.760000000000005,130.14000000000001,0.0,0.0
2006-01-12 07:00:00,0.0,0.0,66.8,75.13,40.15,38.778000000000006,138.302,0.0,0.0
2006-01-12 08:00:00,0.0,0.0,68.17,76.28,43.29,43.036,139.70399999999998,0.0,0.0
2006-01-12 09:00:00,0.0,0.0,69.47,76.51,45.37,50.167,136.183,0.0,0.0
2006-01-12 10:00:00,0.0,0.0,70.46,76.59,46.2,55.845,132.40499999999997,0.0,0.0
2006-01-12 11:00:00,0.0,0.0,69.97,76.65,46.62,59.101,129.139,0.0,0.0
2006-01-12 12:00:00,0.0,0.0,68.79,74.92,46.88,58.87899999999999,126.71099999999998,0.0,0.0
2006-01-12 13:00:00,0.0,0.0,67.57,72.84,46.54,54.239,127.711,0.0,0.0
2006-01-12 14:00:00,0.0,0.0,66.96,70.86,46.28,47.791000000000004,131.309,0.0,0.0
2006-01-12 15:00:00,0.0,0.0,67.42,70.3,46.52,39.61299999999999,139.627,0.0,0.0
2006-01-12 16:00:00,0.0,0.0,69.86,72.65,49.19,35.322,147.3967825000002,3.9812174999998264,0.0
2006-01-12 17:00:00,0.0,0.0,70.65,76.92,51.57,35.389,155.0,3.7509999999999994,0.0
2006-01-12 18:00:00,0.0,0.0,69.22,77.83,51.42,45.024,148.44600000000003,0.0,0.0
2006-01-12 19:00:00,0.0,0.0,65.61,74.52,49.53,47.037000000000006,137.623,0.0,0.0
2006-01-12 20:00:00,0.0,0.0,62.67,71.19,46.74,47.567,128.03300000000002,0.0,0.0
2006-01-12 21:00:00,0.0,0.0,60.85,71.58,43.21,47.565,123.07500000000002,0.0,0.0
2006-01-12 22:00:00,0.0,0.0,57.09,72.67,39.35,46.95,117.15999999999998,0.0,0.0
2006-01-12 23:00:00,0.0,0.0,53.97,69.99,35.82,46.549,108.23099999999998,0.0,0.0
2006-01-13 00:00:00,0.0,0.0,51.42,68.86,32.92,45.906,102.294,0.0,0.0
2006-01-13 01:00:00,0.0,0.0,50.47,67.37,31.18,46.356,97.664,0.0,0.0
2006-01-13 02:00:00,0.0,0.0,50.52,64.61,29.44,47.473,92.097,0.0,0.0
2006-01-13 03:00:00,0.0,0.0,51.36,63.62,28.51,48.340999999999994,90.149,0.0,0.0
2006-01-13 04:00:00,0.0,0.0,53.31,65.49,27.51,48.982,92.328,0.0,0.0
2006-01-13 05:00:00,0.0,0.0,58.29,69.76,28.29,49.986,101.354,0.0,0.0
2006-01-13 06:00:00,0.0,0.0,63.49,74.22,32.82,50.68600000000001,114.84400000000002,0.0,0.0
2006-01-13 07:00:00,0.0,0.0,66.23,76.23,38.26,52.242,123.478,0.0,0.0
2006-01-13 08:00:00,0.0,0.0,67.6,77.38,41.4,57.849,123.53099999999998,0.0,0.0
2006-01-13 09:00:00,0.0,0.0,68.9,77.6,43.48,67.484,117.49600000000001,0.0,0.0
2006-01-13 10:00:00,0.0,0.0,69.89,77.68,44.31,73.729,113.15100000000002,0.0,0.0
2006-01-13 11:00:00,0.0,0.0,69.4,77.74,44.73,78.035,108.835,0.0,0.0
2006-01-13 12:00:00,0.0,0.0,68.22,76.01,44.99,77.73100000000001,106.489,0.0,0.0
2006-01-13 13:00:00,0.0,0.0,67.0,73.94,44.65,73.52799999999999,107.06200000000001,0.0,0.0
2006-01-13 14:00:00,0.0,0.0,66.39,71.95,44.39,65.003,112.727,0.0,0.0
2006-01-13 15:00:00,0.0,0.0,66.85,71.39,44.63,58.614,119.25599999999997,0.0,0.0
2006-01-13 16:00:00,0.0,0.0,69.29,73.74,47.3,56.889,128.441,0.0,0.0
2006-01-13 17:00:00,0.0,0.0,70.08,78.01,49.68,58.64399999999999,134.12600000000003,0.0,0.0
2006-01-13 18:00:00,0.0,0.0,68.65,78.92,49.53,59.92,132.18,0.0,0.0
2006-01-13 19:00:00,0.0,0.0,65.04,75.62,47.64,59.764,123.536,0.0,0.0
2006-01-13 20:00:00,0.0,0.0,62.1,72.28,44.85,57.779999999999994,116.45,0.0,0.0
2006-01-13 21:00:00,0.0,0.0,60.28,72.67,41.32,55.717999999999996,113.552,0.0,0.0
2006-01-13 22:00:00,0.0,0.0,56.52,73.77,37.46,53.364000000000004,109.38600000000002,0.0,0.0
2006-01-13 23:00:00,0.0,0.0,53.4,71.09,33.93,49.86599999999999,103.55400000000003,0.0,0.0
2006-01-14 00:00:00,0.0,0.0,44.03,63.87,31.78,45.515,90.0,0.0,0.8350000000000062
2006-01-14 01:00:00,0.0,0.0,43.08,62.38,30.04,38.791000000000004,91.70899999999999,0.0,0.0
2006-01-14 02:00:00,0.0,0.0,43.13,59.62,28.3,33.554,92.496,0.0,0.0
2006-01-14 03:00:00,0.0,0.0,43.97,58.64,27.36,30.018,94.952,0.0,0.0
2006-01-14 04:00:00,0.0,0.0,45.92,60.51,26.37,27.499,100.30100000000002,0.0,0.0
2006-01-14 05:00:00,0.0,0.0,50.9,64.78,27.14,26.611,111.209,0.0,0.0
2006-01-14 06:00:00,0.0,0.0,56.1,69.24,31.68,25.788999999999998,126.23100000000002,0.0,0.0
2006-01-14 07:00:00,0.0,0.0,58.84,71.24,37.12,25.804,130.0,6.396000000000015,0.0
2006-01-14 08:00:00,0.0,0.0,60.21,72.39,40.26,29.206999999999997,138.653,0.0,0.0
2006-01-14 09:00:00,0.0,0.0,61.51,72.62,42.33,33.927,137.53300000000002,0.0,0.0
2006-01-14 10:00:00,0.0,0.0,62.5,72.7,43.16,36.112,137.248,0.0,0.0
2006-01-14 11:00:00,0.0,0.0,62.01,72.76,43.59,37.309,136.05100000000002,0.0,0.0
2006-01-14 12:00:00,0.0,0.0,60.83,71.03,43.84,36.455,134.245,0.0,0.0
2006-01-14 13:00:00,0.0,0.0,59.61,68.95,43.5,33.144,133.916,0.0,0.0
2006-01-14 14:00:00,0.0,0.0,59.0,66.97,43.25,25.942999999999998,135.0,3.277000000000001,0.0
2006-01-14 15:00:00,0.0,0.0,59.46,66.41,43.49,21.269999999999996,143.09,0.0,0.0
2006-01-14 16:00:00,0.0,0.0,61.9,68.75,46.15,21.864,149.93599999999998,0.0,0.0
2006-01-14 17:00:00,0.0,0.0,62.69,73.03,48.54,25.456999999999997,153.803,0.0,0.0
2006-01-14 18:00:00,0.0,0.0,61.26,73.94,48.39,28.631999999999998,149.958,0.0,0.0
2006-01-14 19:00:00,0.0,0.0,57.65,70.63,46.5,31.752999999999997,138.027,0.0,0.0
2006-01-14 20:00:00,0.0,0.0,54.71,67.3,43.7,35.041,125.669,0.0,0.0
2006-01-14 21:00:00,0.0,0.0,52.89,67.69,40.17,37.333000000000006,118.41699999999999,0.0,0.0
2006-01-14 22:00:00,0.0,0.0,49.13,68.78,36.31,38.004,111.21600000000002,0.0,0.0
2006-01-14 23:00:00,0.0,0.0,46.01,66.1,32.78,38.186,101.70400000000002,0.0,0.0
2006-01-15 00:00:00,0.0,0.0,40.97,61.71,30.91,38.11,90.48,0.0,0.0
2006-01-15 01:00:00,0.0,0.0,40.02,60.22,29.17,38.636,90.0,0.0,4.225999999999999
2006-01-15 02:00:00,0.0,0.0,40.06,57.46,27.43,40.42100000000001,90.0,0.0,10.471000000000018
2006-01-15 03:00:00,0.0,0.0,40.9,56.48,26.49,42.427,90.0,0.0,13.557000000000002
2006-01-15 04:00:00,0.0,0.0,42.85,58.35,25.5,44.556,90.0,0.0,12.855999999999995
2006-01-15 05:00:00,0.0,0.0,47.84,62.62,26.27,47.22,90.0,0.0,5.490000000000009
2006-01-15 06:00:00,0.0,0.0,53.03,67.07,30.81,49.088,96.822,0.0,0.0
2006-01-15 07:00:00,0.0,0.0,55.77,69.08,36.25,50.422,105.678,0.0,0.0
2006-01-15 08:00:00,0.0,0.0,57.15,70.23,39.39,56.183,105.587,0.0,0.0
2006-01-15 09:00:00,0.0,0.0,58.44,70.46,41.46,64.492,100.868,0.0,0.0
2006-01-15 10:00:00,0.0,0.0,59.43,70.54,42.3,71.937,95.33300000000001,0.0,0.0
2006-01-15 11:00:00,0.0,0.0,58.95,70.6,42.72,78.262,90.0,0.0,0.9919999999999902
2006-01-15 12:00:00,0.0,0.0,57.77,68.87,42.97,79.976,90.0,0.0,5.365999999999973
2006-01-15 13:00:00,0.0,0.0,56.55,66.79,42.63,76.67099999999999,90.0,0.0,5.700999999999993
2006-01-15 14:00:00,0.0,0.0,55.94,64.81,42.38,69.245,90.0,0.0,1.115000000000009
2006-01-15 15:00:00,0.0,0.0,56.39,64.25,42.62,60.193000000000005,98.06700000000002,0.0,0.0
2006-01-15 16:00:00,0.0,0.0,58.83,66.59,45.28,55.53099999999999,110.16900000000004,0.0,0.0
2006-01-15 17:00:00,0.0,0.0,59.63,70.86,47.67,55.754000000000005,117.40599999999998,0.0,0.0
2006-01-15 18:00:00,0.0,0.0,58.2,71.77,47.52,56.765,115.725,0.0,0.0
2006-01-15 19:00:00,0.0,0.0,54.59,68.47,45.63,56.225,107.465,0.0,0.0
2006-01-15 20:00:00,0.0,0.0,51.65,65.14,42.83,54.094,100.52600000000001,0.0,0.0
2006-01-15 21:00:00,0.0,0.0,49.83,65.53,39.3,52.91499999999999,96.745,0.0,0.0
2006-01-15 22:00:00,0.0,0.0,46.07,66.62,35.44,51.387,91.74300000000001,0.0,0.0
2006-01-15 23:00:00,0.0,0.0,42.95,63.94,31.91,49.661,90.0,0.0,5.86099999999999
2006-01-16 00:00:00,0.0,0.0,52.33,66.22,32.99,47.95099999999999,98.58900000000001,0.0,0.0
2006-01-16 01:00:00,0.0,0.0,51.37,64.73,31.25,47.123,95.227,0.0,0.0
2006-01-16 02:00:00,0.0,0.0,51.42,61.97,29.51,47.247,90.653,0.0,0.0
2006-01-16 03:00:00,0.0,0.0,52.26,60.99,28.58,46.156000000000006,90.67399999999999,0.0,0.0
2006-01-16 04:00:00,0.0,0.0,54.21,62.86,27.58,45.429,94.22099999999999,0.0,0.0
2006-01-16 05:00:00,0.0,0.0,59.2,67.13,28.36,43.693999999999996,105.99600000000001,0.0,0.0
2006-01-16 06:00:00,0.0,0.0,64.39,71.59,32.89,41.078,115.0,7.791999999999995,0.0
2006-01-16 07:00:00,0.0,0.0,67.13,73.59,38.33,39.181,134.869,0.0,0.0
2006-01-16 08:00:00,0.0,0.0,68.51,74.74,41.47,40.987,138.733,0.0,0.0
2006-01-16 09:00:00,0.0,0.0,69.8,74.97,43.55,44.647,135.0,3.6729999999999876,0.0
2006-01-16 10:00:00,0.0,0.0,70.79,75.05,44.38,46.830999999999996,138.389,0.0,0.0
2006-01-16 11:00:00,0.0,0.0,70.31,75.11,44.8,49.742,135.478,0.0,0.0
2006-01-16 12:00:00,0.0,0.0,69.13,73.38,45.06,53.931,128.639,0.0,0.0
2006-01-16 13:00:00,0.0,0.0,67.9,71.3,44.72,53.435,125.48500000000001,0.0,0.0
2006-01-16 14:00:00,0.0,0.0,67.3,69.32,44.46,48.099999999999994,127.98,0.0,0.0
2006-01-16 15:00:00,0.0,0.0,67.75,68.76,44.7,45.092000000000006,131.11800000000002,0.0,0.0
2006-01-16 16:00:00,0.0,0.0,70.19,71.1,47.37,46.173,137.487,0.0,0.0
2006-01-16 17:00:00,0.0,0.0,70.99,75.38,49.75,48.332,135.0,7.78799999999996,0.0
2006-01-16 18:00:00,0.0,0.0,69.56,76.29,49.6,48.133,142.317,0.0,0.0
2006-01-16 19:00:00,0.0,0.0,65.95,72.98,47.71,44.652,136.98800000000003,0.0,0.0
2006-01-16 20:00:00,0.0,0.0,63.01,69.65,44.92,42.0,130.58,0.0,0.0
2006-01-16 21:00:00,0.0,0.0,61.18,70.04,41.39,39.618,127.992,0.0,0.0
2006-01-16 22:00:00,0.0,0.0,57.43,71.13,37.53,38.631,122.45899999999999,0.0,0.0
2006-01-16 23:00:00,0.0,0.0,54.31,68.45,34.0,39.651,112.109,0.0,0.0
2006-01-17 00:00:00,0.0,0.0,52.67,62.94,33.7,40.443,103.86699999999999,0.0,0.0
2006-01-17 01:00:00,0.0,0.0,51.72,61.45,31.96,41.539,98.591,0.0,0.0
2006-01-17 02:00:00,0.0,0.0,51.76,58.69,30.22,43.031,92.63899999999998,0.0,0.0
2006-01-17 03:00:00,0.0,0.0,52.6,57.71,29.29,44.192,90.40799999999999,0.0,0.0
2006-01-17 04:00:00,0.0,0.0,54.55,59.58,28.29,45.634,91.78599999999999,0.0,0.0
2006-01-17 05:00:00,0.0,0.0,59.54,63.84,29.07,47.474999999999994,99.97500000000001,0.0,0.0
2006-01-17 06:00:00,0.0,0.0,64.73,68.3,33.6,49.615,112.01499999999999,0.0,0.0
2006-01-17 07:00:00,0.0,0.0,67.47,70.31,39.04,51.23400000000001,120.58600000000001,0.0,0.0
2006-01-17 08:00:00,0.0,0.0,68.85,71.46,42.18,55.852999999999994,121.63699999999997,0.0,0.0
2006-01-17 09:00:00,0.0,0.0,70.14,71.68,44.26,66.457,114.623,0.0,0.0
2006-01-17 10:00:00,0.0,0.0,71.13,71.76,45.09,75.434,107.54600000000002,0.0,0.0
2006-01-17 11:00:00,0.0,0.0,70.65,71.83,45.51,83.902,99.088,0.0,0.0
2006-01-17 12:00:00,0.0,0.0,69.47,70.1,45.77,87.50299999999999,92.83700000000003,0.0,0.0
2006-01-17 13:00:00,0.0,0.0,68.25,68.02,45.43,85.603,91.09700000000001,0.0,0.0
2006-01-17 14:00:00,0.0,0.0,67.64,66.03,45.17,78.49299999999998,95.34700000000001,0.0,0.0
2006-01-17 15:00:00,0.0,0.0,68.09,65.47,45.41,67.18400000000001,106.786,0.0,0.0
2006-01-17 16:00:00,0.0,0.0,70.53,67.82,48.08,57.647999999999996,123.782,0.0,0.0
2006-01-17 17:00:00,0.0,0.0,71.33,72.09,50.46,53.223,135.65699999999998,0.0,0.0
2006-01-17 18:00:00,0.0,0.0,69.9,73.0,50.31,50.874,115.0,22.336,0.0
2006-01-17 19:00:00,0.0,0.0,66.29,69.7,48.42,47.402,132.008,0.0,0.0
2006-01-17 20:00:00,0.0,0.0,63.35,66.36,45.63,44.38,115.0,10.960000000000008,0.0
2006-01-17 21:00:00,0.0,0.0,61.53,66.75,42.1,41.918,123.46200000000002,0.0,0.0
2006-01-17 22:00:00,0.0,0.0,57.77,67.85,38.24,41.830999999999996,117.02900000000001,0.0,0.0
2006-01-17 23:00:00,0.0,0.0,54.65,65.17,34.71,42.592999999999996,106.93700000000001,0.0,0.0
2006-01-18 00:00:00,0.0,0.0,52.11,61.42,33.27,45.122,96.678,0.0,0.0
2006-01-18 01:00:00,0.0,0.0,51.16,59.93,31.53,46.313,91.307,0.0,0.0
2006-01-18 02:00:00,0.0,0.0,51.2,57.18,29.79,48.342,90.0,0.0,5.171999999999999
2006-01-18 03:00:00,0.0,0.0,52.05,56.19,28.85,47.92400000000001,90.0,0.0,5.834000000000001
2006-01-18 04:00:00,0.0,0.0,53.99,58.06,27.86,47.12,90.0,0.0,2.2099999999999795
2006-01-18 05:00:00,0.0,0.0,58.98,62.33,28.63,44.704,100.236,0.0,0.0
2006-01-18 06:00:00,0.0,0.0,64.17,66.79,33.17,42.592,116.53800000000001,0.0,0.0
2006-01-18 07:00:00,0.0,0.0,66.92,68.79,38.61,41.574,127.74600000000001,0.0,0.0
2006-01-18 08:00:00,0.0,0.0,68.29,69.94,41.75,44.192,130.788,0.0,0.0
2006-01-18 09:00:00,0.0,0.0,69.58,70.17,43.82,48.796,129.774,0.0,0.0
2006-01-18 10:00:00,0.0,0.0,70.58,70.25,44.66,53.382,127.108,0.0,0.0
2006-01-18 11:00:00,0.0,0.0,70.09,70.31,45.08,59.373000000000005,121.107,0.0,0.0
2006-01-18 12:00:00,0.0,0.0,68.91,68.58,45.33,62.044,115.77599999999998,0.0,0.0
2006-01-18 13:00:00,0.0,0.0,67.69,66.51,44.99,58.886,115.30400000000002,0.0,0.0
2006-01-18 14:00:00,0.0,0.0,67.08,64.52,44.74,50.315,121.02499999999999,0.0,0.0
2006-01-18 15:00:00,0.0,0.0,67.54,63.96,44.98,42.28,129.20000000000002,0.0,0.0
2006-01-18 16:00:00,0.0,0.0,69.98,66.31,47.64,33.93000000000001,145.0,0.0,0.0
2006-01-18 17:00:00,0.0,0.0,70.77,70.58,50.03,30.374,135.0,21.00599999999999,0.0
2006-01-18 18:00:00,0.0,0.0,69.34,71.49,49.88,30.782000000000004,154.928,0.0,0.0
2006-01-18 19:00:00,0.0,0.0,65.73,68.19,47.99,30.231,146.679,0.0,0.0
2006-01-18 20:00:00,0.0,0.0,62.79,64.85,45.19,29.753999999999998,138.076,0.0,0.0
2006-01-18 21:00:00,0.0,0.0,60.97,65.24,41.66,29.349999999999998,133.51999999999998,0.0,0.0
2006-01-18 22:00:00,0.0,0.0,57.21,66.34,37.8,29.494999999999997,126.855,0.0,0.0
2006-01-18 23:00:00,0.0,0.0,54.09,63.65,34.27,29.604999999999997,117.40500000000002,0.0,0.0
2006-01-19 00:00:00,0.0,0.0,52.36,61.33,32.31,30.537000000000003,110.46300000000001,0.0,0.0
2006-01-19 01:00:00,0.0,0.0,51.41,59.85,30.57,30.999,105.831,0.0,0.0
2006-01-19 02:00:00,0.0,0.0,51.45,57.09,28.83,31.187,101.18300000000002,0.0,0.0
2006-01-19 03:00:00,0.0,0.0,52.29,56.1,27.9,31.814000000000004,99.476,0.0,0.0
2006-01-19 04:00:00,0.0,0.0,54.24,57.97,26.9,31.348,102.76200000000003,0.0,0.0
2006-01-19 05:00:00,0.0,0.0,59.23,62.24,27.67,32.896,111.24400000000001,0.0,0.0
2006-01-19 06:00:00,0.0,0.0,64.42,66.7,32.21,34.447,123.88300000000001,0.0,0.0
2006-01-19 07:00:00,0.0,0.0,67.16,68.71,37.65,35.649,132.87099999999998,0.0,0.0
2006-01-19 08:00:00,0.0,0.0,68.54,69.86,40.79,41.698,132.49200000000002,0.0,0.0
2006-01-19 09:00:00,0.0,0.0,69.83,70.08,42.86,51.06899999999999,126.701,0.0,0.0
2006-01-19 10:00:00,0.0,0.0,70.82,70.16,43.7,58.047000000000004,121.63299999999998,0.0,0.0
2006-01-19 11:00:00,0.0,0.0,70.34,70.22,44.12,61.99100000000001,117.689,0.0,0.0
2006-01-19 12:00:00,0.0,0.0,69.16,68.49,44.37,64.386,112.63399999999999,0.0,0.0
2006-01-19 13:00:00,0.0,0.0,67.93,66.42,44.04,62.867000000000004,110.52299999999998,0.0,0.0
2006-01-19 14:00:00,0.0,0.0,67.33,64.43,43.78,57.781,112.75900000000001,0.0,0.0
2006-01-19 15:00:00,0.0,0.0,67.78,63.87,44.02,51.473,119.197,0.0,0.0
2006-01-19 16:00:00,0.0,0.0,70.22,66.22,46.68,46.949,131.171,0.0,0.0
2006-01-19 17:00:00,0.0,0.0,71.02,70.49,49.07,49.36900000000001,136.21099999999998,0.0,0.0
2006-01-19 18:00:00,0.0,0.0,69.59,71.4,48.92,52.071,132.83900000000003,0.0,0.0
2006-01-19 19:00:00,0.0,0.0,65.98,68.1,47.03,53.821,122.28900000000002,0.0,0.0
2006-01-19 20:00:00,0.0,0.0,63.04,64.76,44.24,54.742000000000004,112.298,0.0,0.0
2006-01-19 21:00:00,0.0,0.0,61.21,65.15,40.71,54.968999999999994,107.10100000000003,0.0,0.0
2006-01-19 22:00:00,0.0,0.0,57.46,66.25,36.84,55.913000000000004,99.637,0.0,0.0
2006-01-19 23:00:00,0.0,0.0,54.34,63.57,33.31,56.494,90.0,0.0,0.2739999999999867
2006-01-20 00:00:00,0.0,0.0,49.93,61.53,33.47,57.549,90.0,0.0,7.618999999999994
2006-01-20 01:00:00,0.0,0.0,48.98,60.04,31.73,59.055,90.0,0.0,13.304999999999994
2006-01-20 02:00:00,0.0,0.0,49.02,57.28,29.99,60.30500000000001,90.0,0.0,19.015
2006-01-20 03:00:00,0.0,0.0,49.86,56.3,29.05,60.986999999999995,90.0,0.0,20.777000000000005
2006-01-20 04:00:00,0.0,0.0,51.81,58.17,28.06,61.562999999999995,90.0,0.0,18.523000000000003
2006-01-20 05:00:00,0.0,0.0,56.8,62.44,28.83,61.782000000000004,90.0,0.0,8.712000000000003
2006-01-20 06:00:00,0.0,0.0,61.99,66.89,33.37,61.507,95.743,0.0,0.0
2006-01-20 07:00:00,0.0,0.0,64.73,68.9,38.8,62.99500000000001,104.435,0.0,0.0
2006-01-20 08:00:00,0.0,0.0,66.11,70.05,41.95,67.68900000000001,105.42100000000002,0.0,0.0
2006-01-20 09:00:00,0.0,0.0,67.4,70.28,44.02,74.43,102.27000000000001,0.0,0.0
2006-01-20 10:00:00,0.0,0.0,68.39,70.36,44.85,80.10100000000001,98.49899999999997,0.0,0.0
2006-01-20 11:00:00,0.0,0.0,67.91,70.42,45.27,84.74400000000001,93.856,0.0,0.0
2006-01-20 12:00:00,0.0,0.0,66.73,68.69,45.53,85.72,90.23000000000002,0.0,0.0
2006-01-20 13:00:00,0.0,0.0,65.51,66.61,45.19,84.30099999999999,90.0,0.0,1.9909999999999854
2006-01-20 14:00:00,0.0,0.0,64.9,64.63,44.93,80.46,90.0,0.0,0.9999999999999716
2006-01-20 15:00:00,0.0,0.0,65.35,64.07,45.18,77.35199999999999,92.24800000000002,0.0,0.0
2006-01-20 16:00:00,0.0,0.0,67.79,66.41,47.84,74.978,102.06200000000001,0.0,0.0
2006-01-20 17:00:00,0.0,0.0,68.59,70.68,50.23,74.277,110.22300000000003,0.0,0.0
2006-01-20 18:00:00,0.0,0.0,67.16,71.59,50.08,74.04700000000001,109.783,0.0,0.0
2006-01-20 19:00:00,0.0,0.0,63.55,68.29,48.19,72.49199999999999,102.53800000000001,0.0,0.0
2006-01-20 20:00:00,0.0,0.0,60.61,64.96,45.39,71.363,94.597,0.0,0.0
2006-01-20 21:00:00,0.0,0.0,58.79,65.35,41.86,70.702,90.298,0.0,0.0
2006-01-20 22:00:00,0.0,0.0,55.03,66.44,38.0,69.62599999999999,90.0,0.0,5.156000000000006
2006-01-20 23:00:00,0.0,0.0,51.91,63.76,34.47,69.107,90.0,0.0,13.967000000000013
2006-01-21 00:00:00,0.0,0.0,41.7,59.72,31.89,68.03399999999999,90.0,0.0,29.723999999999982
2006-01-21 01:00:00,0.0,0.0,40.75,58.23,30.15,66.479,90.0,0.0,32.349
2006-01-21 02:00:00,0.0,0.0,40.8,55.48,28.41,64.02,90.0,0.0,34.330000000000005
2006-01-21 03:00:00,0.0,0.0,41.64,54.49,27.48,62.653,90.0,0.0,34.043
2006-01-21 04:00:00,0.0,0.0,43.59,56.36,26.48,60.72299999999999,90.0,0.0,29.29299999999997
2006-01-21 05:00:00,0.0,0.0,48.57,60.63,27.25,59.48,90.0,0.0,18.029999999999987
2006-01-21 06:00:00,0.0,0.0,53.77,65.09,31.79,56.809,90.0,0.0,1.1589999999999918
2006-01-21 07:00:00,0.0,0.0,56.51,67.09,37.23,54.03999999999999,101.79000000000002,0.0,0.0
2006-01-21 08:00:00,0.0,0.0,57.88,68.24,40.37,53.466,108.02399999999999,0.0,0.0
2006-01-21 09:00:00,0.0,0.0,59.18,68.47,42.44,57.684,107.406,0.0,0.0
2006-01-21 10:00:00,0.0,0.0,60.17,68.55,43.28,62.202,104.798,0.0,0.0
2006-01-21 11:00:00,0.0,0.0,59.68,68.61,43.7,65.89099999999999,101.09900000000002,0.0,0.0
2006-01-21 12:00:00,0.0,0.0,58.5,66.88,43.95,65.393,98.93699999999998,0.0,0.0
2006-01-21 13:00:00,0.0,0.0,57.28,64.81,43.62,60.584,100.126,0.0,0.0
2006-01-21 14:00:00,0.0,0.0,56.67,62.82,43.36,52.83,105.02000000000001,0.0,0.0
2006-01-21 15:00:00,0.0,0.0,57.13,62.26,43.6,42.035000000000004,115.955,0.0,0.0
2006-01-21 16:00:00,0.0,0.0,59.57,64.61,46.26,35.435,130.005,0.0,0.0
2006-01-21 17:00:00,0.0,0.0,60.37,68.88,48.65,32.21,140.69,0.0,0.0
2006-01-21 18:00:00,0.0,0.0,58.93,69.79,48.5,32.297,139.923,0.0,0.0
2006-01-21 19:00:00,0.0,0.0,55.32,66.49,46.61,30.613,132.80700000000002,0.0,0.0
2006-01-21 20:00:00,0.0,0.0,52.38,63.15,43.82,28.482,125.86800000000001,0.0,0.0
2006-01-21 21:00:00,0.0,0.0,50.56,63.54,40.29,25.002000000000002,124.38800000000002,0.0,0.0
2006-01-21 22:00:00,0.0,0.0,46.8,64.64,36.42,24.274,118.58600000000001,0.0,0.0
2006-01-21 23:00:00,0.0,0.0,43.68,61.95,32.89,23.724999999999998,109.795,0.0,0.0
2006-01-22 00:00:00,0.0,0.0,40.86,61.04,31.66,24.532,104.02799999999999,0.0,0.0
2006-01-22 01:00:00,0.0,0.0,39.91,59.55,29.92,26.668,97.712,0.0,0.0
2006-01-22 02:00:00,0.0,0.0,39.96,56.8,28.18,28.211999999999996,91.72800000000001,0.0,0.0
2006-01-22 03:00:00,0.0,0.0,40.8,55.81,27.25,28.918,90.0,0.0,0.057999999999992724
2006-01-22 04:00:00,0.0,0.0,42.75,57.68,26.25,28.641,93.039,0.0,0.0
2006-01-22 05:00:00,0.0,0.0,47.73,61.95,27.03,28.125999999999998,103.584,0.0,0.0
2006-01-22 06:00:00,0.0,0.0,52.93,66.41,31.56,28.682000000000002,117.218,0.0,0.0
2006-01-22 07:00:00,0.0,0.0,55.67,68.41,37.0,28.632,127.448,0.0,0.0
2006-01-22 08:00:00,0.0,0.0,57.04,69.56,40.14,35.253,126.48700000000001,0.0,0.0
2006-01-22 09:00:00,0.0,0.0,58.34,69.79,42.22,44.779,120.57100000000001,0.0,0.0
2006-01-22 10:00:00,0.0,0.0,59.33,69.87,43.05,50.60699999999999,116.643,0.0,0.0
2006-01-22 11:00:00,0.0,0.0,58.85,69.93,43.47,52.602999999999994,114.64700000000002,0.0,0.0
2006-01-22 12:00:00,0.0,0.0,57.67,68.2,43.73,51.78500000000001,112.81499999999998,0.0,0.0
2006-01-22 13:00:00,0.0,0.0,56.44,66.13,43.39,47.014,113.946,0.0,0.0
2006-01-22 14:00:00,0.0,0.0,55.84,64.14,43.13,39.777,118.333,0.0,0.0
2006-01-22 15:00:00,0.0,0.0,56.29,63.58,43.37,29.087999999999997,129.152,0.0,0.0
2006-01-22 16:00:00,0.0,0.0,58.73,65.93,46.04,22.014000000000003,143.686,0.0,0.0
2006-01-22 17:00:00,0.0,0.0,59.53,70.2,48.42,21.386000000000003,151.764,0.0,0.0
2006-01-22 18:00:00,0.0,0.0,58.1,71.11,48.27,22.714,149.766,0.0,0.0
2006-01-22 19:00:00,0.0,0.0,54.49,67.8,46.38,23.382,140.288,0.0,0.0
2006-01-22 20:00:00,0.0,0.0,51.54,64.47,43.59,22.736,131.864,0.0,0.0
2006-01-22 21:00:00,0.0,0.0,49.72,64.86,40.06,22.715000000000003,126.92500000000001,0.0,0.0
2006-01-22 22:00:00,0.0,0.0,45.97,65.96,36.2,24.755999999999997,118.374,0.0,0.0
2006-01-22 23:00:00,0.0,0.0,42.84,63.27,32.67,26.491999999999997,107.28800000000001,0.0,0.0
